Customer_Age,Transaction_Count,Product_Category,Region,Repeat_Customer,Income_Level,Annual_Spend,Average_Discount_Utilized,Session_Duration_Minutes,Page_Views_per_Session,Ad_Clicks_per_Session,Products_Viewed_per_Session,Subscription_Status,Sales_Amount_ImputeMean,Customer_LT_ImputeMean
19,6,D,East,No,High,1276.357446,29.10883085,25.62262678,3,2,8,Subscribed,106.6176046,11654.40116
60,4,A,North,No,Low,3055.884338,9.093223947,31.81989883,8,3,2,Not_Subscribed,116.6705792,14167.64481
31,6,A,West,No,Low,1833.609261,12.48557812,34.39486048,10,2,4,Subscribed,60.12528715,31.32178714
39,6,B,East,Yes,High,4722.420779,7.503874938,29.01690153,6,3,4,Not_Subscribed,107.4811314,11870.28285
48,5,A,East,Yes,Low,4184.331033,11.79293997,11.96249516,7,5,6,Not_Subscribed,124.5533798,16138.34496
40,6,A,East,No,Low,4926.052429,25.39889474,33.31470896,2,4,5,Not_Subscribed,75.80717963,3951.794907
37,4,B,North,Yes,Low,1668.518775,14.45789018,33.64561477,5,3,2,Subscribed,133.4514477,18362.86193
55,4,D,East,No,Low,4863.756348,7.209924179,23.19826524,8,1,4,Not_Subscribed,108.3803802,12095.09505
21,7,C,West,No,Medium,2440.552414,13.55563812,17.15612964,6,1,5,Subscribed,85.89976288,6474.940721
32,7,A,North,Yes,Low,2063.834579,29.53458336,44.75879151,2,3,2,Not_Subscribed,98.88461845,9721.154612
41,5,B,North,No,High,726.5728714,20.74208988,34.91445511,3,2,4,Subscribed,111.1665383,12791.63456
42,3,A,South,No,High,737.4436604,15.40402366,27.70918969,10,2,7,Not_Subscribed,101.5201078,10380.02696
18,3,D,South,No,Medium,3614.050652,9.163462837,18.62967117,3,2,3,Not_Subscribed,110.7751198,12693.77996
24,3,D,North,No,Low,2560.680475,29.65441993,21.78185172,4,2,2,Not_Subscribed,81.58652814,5396.632035
48,2,B,East,No,High,1519.347317,25.52122523,43.02590397,9,1,5,Not_Subscribed,103.3872165,10846.80412
29,6,C,East,Yes,Medium,3262.866378,12.03693256,31.37661941,2,1,3,Not_Subscribed,71.72571006,2931.427515
59,3,C,East,No,Low,1637.861532,6.751717393,24.49412933,5,2,4,Not_Subscribed,97.77547877,9443.869693
22,3,A,East,Yes,Medium,3099.342895,6.415638934,35.09689231,1,4,3,Subscribed,81.92184717,5480.461793
61,11,B,South,No,Low,2116.439361,8.009453738,21.85601813,5,3,3,Not_Subscribed,85.28940115,6322.350287
59,4,C,West,Yes,Medium,4205.98502,19.51921459,45.0084303,9,0,8,Not_Subscribed,124.7218635,16180.46588
55,10,D,North,Yes,Medium,4193.132723,28.21908553,43.52800535,2,4,4,Subscribed,121.8262024,15456.5506
29,8,C,East,Yes,High,2648.076792,17.4185857,25.33425929,5,1,4,Subscribed,112.1827624,10193.947060490147
56,3,B,South,No,High,2078.685992,26.07363706,23.71329753,6,3,5,Not_Subscribed,78.15374471,4538.436177
35,7,D,West,Yes,Medium,2131.519085,16.1471655,3.818668013,7,3,2,Subscribed,93.67183101,8417.957752
19,5,A,North,No,Low,4125.715366,22.71458864,15.18419228,3,1,3,Subscribed,124.261954,16065.4885
27,3,D,North,No,Low,1976.807673,23.29681843,16.60530225,7,2,2,Not_Subscribed,102.8343383,10708.58457
32,5,C,North,Yes,Low,1440.767182,9.349092648,31.35190341,7,4,0,Subscribed,146.3865908,21596.6477
47,6,C,East,Yes,Low,881.0975384,14.03040147,26.73766296,6,4,5,Not_Subscribed,107.8663568,11966.5892
61,5,C,North,No,Low,2600.119044,20.93255391,16.54664513,4,2,3,Subscribed,103.8409823,10960.24558
34,5,A,East,No,High,2669.594445,6.767415205,27.18835958,10,0,5,Subscribed,93.81767072,10193.947060490147
21,2,C,West,No,Medium,4284.089197,14.03850469,35.05337148,6,3,4,Subscribed,102.6708181,10667.70452
24,6,B,South,Yes,High,1495.574134,18.36998666,35.2783935,8,1,6,Not_Subscribed,96.95060327,9237.650818
58,5,A,South,No,Low,2214.460732,29.90561233,11.00329719,3,1,7,Not_Subscribed,114.1621735,13540.54338
48,4,D,South,No,Medium,4137.825825,16.86333907,28.7173652,6,0,4,Not_Subscribed,119.1340463,14783.51158
56,7,C,North,No,Low,4206.306248,25.40141893,16.16659223,9,5,5,Not_Subscribed,84.28021079,6070.052697
51,5,B,South,No,Low,2230.749842,15.80168213,39.01728697,3,4,1,Not_Subscribed,73.37534093,3343.835232
23,6,B,West,No,Medium,2566.058105,24.90976807,37.84146416,7,3,2,Not_Subscribed,63.27589254,818.9731345
55,6,A,East,No,Low,1864.786509,19.88537004,21.01972774,4,4,4,Subscribed,110.1598265,12539.95663
62,6,B,South,No,High,4696.496953,27.16488604,22.33954798,3,1,9,Subscribed,77.93266788,4483.166969
51,3,A,East,No,High,1033.896946,15.27356381,25.3873295,9,1,3,Not_Subscribed,56.94218814,-764.4529648
61,5,A,East,No,High,4701.872404,20.1076105,7.472066053,4,3,4,Subscribed,107.7715721,11942.89302
32,4,A,South,No,Low,3577.399033,20.75046702,33.35968173,4,2,7,Not_Subscribed,149.8599903,22464.99759
31,8,D,South,No,High,2892.074687,15.43457355,27.27155454,3,1,3,Not_Subscribed,99.87858177,9969.645442
23,3,D,South,No,Low,646.9657735,8.607801092,39.70175083,2,2,5,Subscribed,100.91255216895318,14192.45387
54,2,B,North,Yes,Low,2640.182863,7.338985173,19.01590782,3,2,1,Subscribed,101.6365872,10409.14679
49,1,D,South,No,High,2334.866473,5.416788765,23.80877052,6,2,2,Not_Subscribed,98.02220694,9505.551734
20,7,A,North,No,High,1225.484654,26.83835661,14.93474742,12,0,1,Not_Subscribed,118.3815297,14595.38241
20,3,A,West,No,Low,3453.843216,10.91187281,19.95709437,7,3,5,Subscribed,94.19450912,8548.627279
39,2,D,East,No,Low,4870.179083,10.28766873,18.18018004,4,4,2,Subscribed,105.3478463,11336.96157
39,4,B,West,No,Low,3029.84965,23.40088501,39.95973679,7,5,6,Subscribed,106.4339561,11608.48903
27,6,A,South,Yes,Low,3716.389744,13.00040283,23.01738151,5,1,3,Not_Subscribed,86.63819093,10193.947060490147
20,2,D,East,No,High,808.0270365,17.65111731,31.24175685,8,3,5,Not_Subscribed,119.840847,14960.21175
29,7,C,South,Yes,Low,2379.501481,9.062776632,26.19236596,4,1,4,Not_Subscribed,96.50080487,9125.201217
46,4,B,South,No,Low,1023.613183,28.99364304,17.30534734,7,3,2,Not_Subscribed,84.88509681,6221.274203
34,10,B,East,Yes,Low,3257.58126,26.289535,28.31699577,5,1,3,Not_Subscribed,110.7301969,12682.54922
24,8,B,West,Yes,Low,4723.169712,26.59474057,35.99103332,2,1,3,Subscribed,82.03064036,5507.660091
30,6,C,South,No,Low,3477.999796,15.16934371,17.92240607,4,1,1,Not_Subscribed,100.5636231,10140.90579
19,7,A,East,Yes,Medium,845.6137174,24.05903034,38.09112791,6,3,5,Not_Subscribed,99.81762007,9954.405017
21,3,B,West,Yes,Medium,2095.997922,8.596903885,21.50279079,6,3,2,Not_Subscribed,121.7179113,15429.47783
27,4,D,North,No,Medium,2977.985207,5.215475065,25.17016074,4,1,5,Subscribed,109.4939647,12373.49116
56,8,B,West,Yes,High,2314.434903,5.499323314,35.30683123,3,2,3,Not_Subscribed,99.49946083,9874.865206
41,5,D,West,Yes,Low,4251.398047,19.66504344,23.36563843,4,2,4,Subscribed,116.355326,14088.8315
34,4,B,East,Yes,High,4166.019521,16.38487263,30.37574859,5,0,3,Not_Subscribed,127.804151,16951.03775
23,4,D,West,No,Low,3253.23959,17.95038372,26.85309171,7,1,5,Not_Subscribed,111.1562061,12789.05153
36,5,D,North,No,Medium,2180.560753,5.18657851,31.29368007,10,1,6,Subscribed,100.2070524,10051.7631
22,5,D,North,No,Low,1649.013682,15.56716549,6.192608945,7,2,7,Subscribed,73.76327535,3440.818838
49,4,C,South,No,High,976.434432,22.95170403,11.70318185,5,3,4,Not_Subscribed,78.69772674,4674.431685
27,3,C,North,Yes,High,2097.039576,16.06734255,36.15967006,3,2,3,Subscribed,93.89550591,8473.876478
26,6,C,South,No,Low,2359.276327,23.30548016,40.37181406,4,2,1,Subscribed,87.80975596,6952.438989
44,8,A,North,Yes,High,3541.203163,10.82547411,20.89513296,4,1,1,Subscribed,96.26057394,9065.143485
30,5,D,West,No,Medium,3461.719209,25.32855011,27.55971648,8,2,3,Not_Subscribed,101.1329985,10283.24962
36,5,A,South,No,Low,815.4866284,19.71078101,32.94719253,8,1,4,Not_Subscribed,110.5938551,12648.46377
38,3,C,North,Yes,Medium,2278.666919,10.26907749,36.93217602,4,0,6,Not_Subscribed,98.59002444,9647.50611
41,5,D,West,Yes,Medium,1318.004902,10.9180119,9.723227283,4,2,2,Not_Subscribed,109.7300329,12432.50822
55,5,A,West,No,High,1205.657174,20.70076161,21.13959753,8,1,4,Subscribed,101.2894883,10322.37207
21,10,C,South,No,Low,4222.859674,25.74848983,26.6742062,4,2,4,Not_Subscribed,60.49066867,122.6671682
41,4,A,East,No,Medium,688.6184752,15.39069455,37.03140197,6,4,4,Subscribed,100.91255216895318,5303.323031
52,4,A,West,No,Medium,2386.322942,11.45751073,54.98430484,6,1,5,Not_Subscribed,97.11824889,9279.562221
20,9,C,West,No,Low,1256.916451,26.67529017,27.71994273,1,5,3,Not_Subscribed,75.80610514,3951.526286
21,5,D,East,Yes,High,4456.985971,21.73170729,15.93022538,5,3,1,Subscribed,111.9985746,12999.64365
54,4,B,South,No,Medium,3006.68231,16.20213718,34.02268077,3,0,4,Not_Subscribed,130.6150166,17653.75416
57,2,B,North,Yes,Low,1541.212864,17.19750488,43.2099579,9,1,6,Not_Subscribed,124.375237,16093.80926
52,4,A,North,No,Low,2760.922792,10.1064117,31.08014121,4,1,4,Not_Subscribed,95.73114258,8932.785645
48,4,A,West,No,Medium,3791.688619,20.67006575,20.93351455,8,1,10,Subscribed,129.8145227,17453.63068
61,5,A,East,Yes,Medium,4811.53104,13.96856276,39.57993941,8,3,2,Not_Subscribed,102.9733491,10743.33729
42,2,D,West,No,Medium,1492.007019,29.89112942,36.63545618,2,0,6,Subscribed,93.25828058,8314.570144
57,8,A,South,Yes,High,4487.817975,17.00458788,19.73919156,6,0,9,Subscribed,87.73194673,6932.986682
30,3,A,West,Yes,High,4704.368514,17.14714015,33.81425618,9,1,3,Not_Subscribed,93.95060627,8487.651568
21,5,A,North,No,Low,4623.89245,19.14629469,39.97265568,4,3,7,Not_Subscribed,92.23646363,8059.115907
63,4,C,East,Yes,Low,3359.364606,27.91890008,41.81890043,4,5,3,Not_Subscribed,103.4083244,10852.08111
31,5,B,South,No,Medium,3334.192945,25.0204525,29.33551025,6,3,3,Not_Subscribed,103.2114796,10802.86991
30,7,B,West,No,Low,2314.447849,16.27825174,26.41920554,13,2,5,Subscribed,100.0609204,10015.2301
44,6,C,North,No,High,3885.79047,22.96748165,42.27273822,6,1,3,Subscribed,108.7387634,12184.69085
23,7,D,West,No,Low,2890.823083,19.65588747,17.89839497,8,5,5,Not_Subscribed,123.8129255,15953.23137
34,3,D,North,No,Low,3548.471321,17.30917622,34.38579291,8,0,3,Not_Subscribed,118.9910827,14747.77068
53,8,D,East,No,Medium,2428.060567,9.80789432,16.29973373,1,2,1,Not_Subscribed,70.30204063,2575.510158
57,3,C,South,No,Medium,3791.734088,16.59840659,40.65376272,8,2,4,Subscribed,48.9215773,-2769.605675
52,6,B,West,Yes,High,4210.121829,11.14546468,27.41954484,4,4,5,Not_Subscribed,118.6863982,14671.59956
34,6,B,South,No,Low,1158.963155,27.87105375,42.68583236,4,4,5,Not_Subscribed,72.66242603,3165.606508
58,6,A,East,Yes,Low,4248.18372,13.38517034,34.91412756,2,1,9,Not_Subscribed,95.50469196,8876.172991
19,3,B,North,No,Low,2931.334393,28.80660036,17.7677977,6,4,6,Subscribed,76.59773948,4149.43487
30,1,D,East,No,Medium,4300.996591,18.32638225,44.24627732,6,0,2,Subscribed,63.96039125,990.0978121
19,6,D,East,Yes,High,2440.857679,20.78860947,45.51245266,3,2,3,Not_Subscribed,110.8292546,12707.31364
45,5,A,South,Yes,Low,2205.682184,18.57351111,38.82286493,5,3,7,Subscribed,115.1831032,13795.7758
60,2,A,East,Yes,Low,4617.773296,8.234515424,22.38412135,8,2,3,Not_Subscribed,88.46979199,7117.447996
43,4,B,West,Yes,Low,1630.261704,14.39553048,26.93986046,9,3,5,Not_Subscribed,48.17915416,-2955.211461
39,10,A,North,No,Low,4298.955464,7.478652807,31.45427217,3,2,0,Subscribed,89.07511103,7268.777759
64,3,A,East,No,High,2678.092576,20.5738511,22.96289601,2,4,2,Not_Subscribed,107.8360801,11959.02003
60,11,C,West,Yes,High,2813.429491,16.17185488,46.92346572,7,3,2,Subscribed,70.42176862,2605.442156
20,2,B,North,No,High,1888.107267,24.44962429,31.44326472,6,3,8,Subscribed,103.6671984,10916.7996
52,3,D,South,Yes,Medium,3078.689903,10.51176202,2.966519529,6,2,8,Not_Subscribed,99.69380302,9923.450754
29,3,C,North,Yes,Low,1963.450383,9.114151461,33.39355813,6,1,5,Not_Subscribed,111.58583,12896.4575
41,2,D,South,Yes,Low,676.7123641,15.15830577,26.51842603,4,7,4,Not_Subscribed,100.91255216895318,10597.90184
22,3,A,North,Yes,Low,1723.993724,28.16463458,29.25073444,6,1,6,Not_Subscribed,80.53862118,5134.655296
37,6,A,East,Yes,Low,528.7056953,22.76054538,26.31380634,10,0,3,Not_Subscribed,100.91255216895318,15982.85751
56,6,D,South,No,High,4902.596542,15.47309062,38.07046417,4,0,7,Subscribed,96.82940854,9207.352135
56,7,C,South,Yes,Medium,4845.862444,17.93180424,41.19687779,3,2,3,Subscribed,99.45390921,9863.477302
30,3,C,South,Yes,Medium,2278.198839,7.105325279,32.83053162,0,0,8,Subscribed,81.33464082,5333.660205
58,5,C,East,No,Low,3777.668845,29.61439741,26.60688813,8,3,6,Subscribed,91.13435498,7783.588744
62,2,A,East,Yes,High,2056.127443,21.66018262,29.58662795,3,1,5,Subscribed,82.30394572,5575.98643
29,5,B,North,Yes,Medium,3519.919207,12.13510171,30.19599617,4,2,4,Not_Subscribed,96.5410788,9135.2697
30,4,A,North,No,Medium,4124.435194,19.64520986,21.9756996,5,1,4,Subscribed,134.2341696,18558.5424
27,1,D,East,No,Low,4760.403101,7.737059152,35.78928649,3,2,4,Not_Subscribed,72.56197714,3140.494285
50,3,C,East,No,Medium,2300.955241,29.14591672,34.60042324,2,2,3,Not_Subscribed,67.72877204,1932.193011
57,3,B,South,No,Low,4024.840923,9.369624697,45.4044124,8,4,4,Subscribed,129.4234065,17355.85164
33,8,C,North,No,High,1696.678028,21.20075795,42.5534978,4,1,1,Subscribed,95.81352646,8953.381614
62,10,A,North,Yes,Low,4956.495367,11.13636156,23.14325082,3,2,2,Subscribed,86.61854523,6654.636307
52,4,B,South,Yes,Medium,615.9631944,22.93903457,38.20298375,8,2,2,Not_Subscribed,100.91255216895318,15199.52344
20,5,B,South,Yes,Low,3215.879629,24.42053418,20.49046617,5,3,7,Not_Subscribed,87.88768921,6971.922301
22,6,A,South,No,Low,3467.776917,21.83549322,36.95932101,6,0,4,Not_Subscribed,136.5201943,19130.04857
43,3,C,West,No,Low,3596.205007,20.36248651,24.83385801,7,3,5,Subscribed,113.5585174,13389.62936
28,11,C,West,No,Low,1041.744105,27.31172735,19.76746777,10,3,3,Not_Subscribed,90.24177184,7560.442959
24,5,C,East,No,Low,4723.384026,6.965667775,32.80045343,7,1,3,Not_Subscribed,143.1461643,20786.54107
27,5,A,North,No,Low,1315.324756,13.27286914,3.254328718,3,2,4,Subscribed,87.88570154,6971.425385
59,3,D,South,No,Medium,3302.390315,11.20718699,12.49024426,3,1,2,Not_Subscribed,114.8419074,13710.47686
51,7,D,South,Yes,Low,1502.042356,29.70034905,28.22508116,7,0,7,Not_Subscribed,105.9858516,11496.4629
20,2,C,North,No,Medium,1882.473877,14.73474449,30.82441767,3,3,4,Subscribed,126.0348258,16508.70645
25,5,B,West,Yes,Low,2959.063438,23.31531748,26.3068123,3,3,4,Not_Subscribed,131.2302239,17807.55598
48,4,D,North,Yes,High,2377.370384,22.1181291,14.20563701,3,0,4,Subscribed,100.640083,10160.02075
28,6,C,East,Yes,Low,1221.015204,10.30203094,21.82108158,8,2,5,Subscribed,84.93164259,10193.947060490147
62,4,D,West,No,Medium,1269.213811,10.97494201,33.91209327,2,2,1,Not_Subscribed,109.1994429,12299.86071
24,5,C,North,No,Medium,2381.651547,12.03211409,35.81781771,5,5,5,Not_Subscribed,86.4456926,6611.423151
62,3,D,North,No,High,3907.773402,15.27818196,29.83776882,4,2,5,Subscribed,140.267745,20066.93624
19,5,D,East,No,Low,4540.840911,10.85812664,41.56833781,2,0,5,Not_Subscribed,102.7307066,10682.67666
23,6,B,North,No,High,878.5744802,5.491287069,33.97397023,3,0,5,Not_Subscribed,92.69356897,8173.392243
58,3,B,West,Yes,Low,2268.967584,26.98482642,22.52544346,2,2,4,Subscribed,103.6936061,10923.40153
49,7,D,South,Yes,Low,951.1050368,29.14024578,27.19497947,6,2,4,Subscribed,73.05747421,3264.368552
37,4,C,South,No,Medium,574.6661628,13.53925968,15.97133843,3,2,6,Subscribed,100.91255216895318,5141.929807
51,2,B,South,Yes,High,3477.734072,13.46267199,28.9186101,6,3,2,Subscribed,124.0082782,16002.06954
33,12,A,West,Yes,High,3211.022489,5.177295319,41.12100619,5,1,4,Subscribed,86.86211442,6715.528605
42,4,B,North,No,Medium,1233.586012,22.00626721,36.85290085,4,1,1,Subscribed,79.06178035,4765.445087
29,2,D,North,Yes,Medium,1552.157749,25.63599739,44.02009326,6,2,2,Not_Subscribed,110.7330551,12683.26376
24,7,D,North,Yes,High,606.6848914,8.665207509,26.97114756,6,1,3,Not_Subscribed,100.91255216895318,15928.52077
56,1,A,North,No,Medium,4257.262426,8.991658734,43.46099795,6,2,1,Subscribed,114.3790662,13594.76655
34,0,B,South,Yes,Low,4886.107682,24.75208125,28.06695774,7,4,3,Subscribed,119.9209537,14980.23843
62,3,D,West,No,High,1109.567916,20.40726871,44.71585083,10,4,4,Subscribed,84.86409823,6216.024557
28,10,A,East,No,High,1541.638462,6.121513941,29.78143253,12,1,4,Subscribed,71.56378667,2890.946666
23,2,A,West,No,Medium,4407.842858,20.56367476,37.07231374,5,3,3,Subscribed,130.026673,17506.66826
40,9,C,North,Yes,Low,4669.087091,12.72294307,44.75112364,7,1,7,Not_Subscribed,93.54640322,8386.600806
44,3,B,North,Yes,High,2388.323223,14.21812889,28.06572371,10,2,4,Subscribed,94.98333967,8745.834918
63,6,B,West,Yes,High,727.8011252,24.24328546,32.18388988,2,2,5,Not_Subscribed,126.5638828,16640.97071
23,5,B,West,No,Low,677.2632516,25.27337982,42.88863425,4,3,3,Subscribed,100.91255216895318,12781.15005
55,3,D,South,Yes,Medium,3082.774397,15.00891567,28.66996836,6,1,4,Not_Subscribed,109.1177554,12279.43886
19,8,A,North,Yes,Medium,2268.02799,28.6788234,16.79107717,4,2,3,Not_Subscribed,143.3000469,20825.01172
39,4,C,West,No,Medium,628.9359241,15.16156795,51.43007055,5,2,8,Subscribed,100.91255216895318,6782.408848
37,5,B,North,No,Medium,3124.635765,24.29590088,25.30235536,3,2,2,Subscribed,118.5568026,14639.20064
42,4,C,West,No,Low,550.8614147,17.09693161,31.58756051,3,1,6,Subscribed,100.91255216895318,10285.06562
32,4,C,North,Yes,Low,4043.173812,27.43830816,41.56006669,3,0,5,Not_Subscribed,105.3718456,11342.96139
46,3,A,West,No,High,1878.947702,27.69403109,23.91506096,6,1,5,Subscribed,130.5693685,17642.34213
25,5,B,North,Yes,High,681.1610135,7.185420197,19.92132087,5,2,0,Subscribed,100.91255216895318,12539.17878
54,3,C,East,No,Low,3147.584994,28.41233328,32.53737297,9,1,6,Not_Subscribed,110.7659216,10193.947060490147
50,7,B,South,No,High,2289.579865,25.63837104,12.06923602,1,3,3,Not_Subscribed,121.4501467,10193.947060490147
39,2,B,East,No,Low,4882.10186,24.78276786,27.12093923,5,1,2,Subscribed,92.70094541,8175.236352
64,7,B,South,No,Medium,2948.893981,10.02278349,32.45038664,6,4,5,Subscribed,83.21580665,5803.951663
22,4,C,South,Yes,Low,1738.576315,25.12798022,27.30048103,5,2,1,Subscribed,79.10381612,10193.947060490147
56,3,A,West,Yes,Low,3692.474891,26.25331837,14.56549057,8,2,1,Subscribed,60.67286821,168.2170531
35,3,A,East,Yes,High,1721.714011,12.22875836,45.94177956,4,0,3,Subscribed,141.1241426,10193.947060490147
55,8,C,South,No,Low,4569.094811,28.80650196,31.03538154,6,2,4,Subscribed,77.93583269,4483.958171
54,10,D,North,Yes,Medium,2186.248867,6.24650366,44.31152118,5,6,3,Subscribed,95.57492753,8893.731882
47,5,B,West,No,Medium,2974.408532,8.747731331,27.3996375,7,2,3,Not_Subscribed,94.463734,8615.933501
48,8,B,West,No,High,727.5789672,18.43952845,21.19988018,4,2,4,Not_Subscribed,106.148134,11537.03349
27,1,A,North,Yes,High,2417.545571,19.39481178,32.6918092,7,0,1,Not_Subscribed,116.3147443,14078.68606
32,6,C,North,No,Low,4245.635928,21.12875208,27.84212874,4,4,2,Not_Subscribed,117.2094698,14302.36744
59,2,C,South,No,High,4125.419624,5.424228233,18.22238542,5,1,3,Subscribed,88.33845123,7084.612807
61,4,D,North,Yes,Medium,1509.433515,29.00916937,44.69784259,5,1,3,Subscribed,96.65756572,9164.391431
35,4,D,West,Yes,High,1517.35582,6.114702318,23.77729777,5,3,4,Not_Subscribed,105.651599,11412.89975
40,8,A,North,No,High,4177.873905,8.576548818,11.59733615,6,2,4,Not_Subscribed,95.02617748,8756.544369
50,7,D,East,Yes,Medium,4686.792891,5.350362938,43.28166054,5,4,5,Subscribed,132.1469115,18036.72788
33,4,D,West,No,Low,929.1241457,19.17146083,24.95701984,3,1,1,Subscribed,109.819499,12454.87476
55,7,C,North,Yes,Low,2525.263877,28.3066721,23.92176107,3,1,6,Not_Subscribed,114.6975557,10193.947060490147
52,5,C,West,No,High,2018.544255,21.64867915,12.34612413,5,4,2,Not_Subscribed,113.2576254,13314.40634
51,7,D,South,No,Medium,4418.09805,25.56643671,47.40941487,4,4,7,Not_Subscribed,123.4694771,15867.36929
45,3,A,East,No,Medium,875.8621161,5.332030086,17.10519413,5,5,4,Not_Subscribed,103.6204312,10905.10779
19,4,D,South,Yes,Medium,1450.066742,18.55038246,30.58449481,2,1,2,Subscribed,74.06336104,3515.84026
47,8,A,East,Yes,Low,3886.107519,16.48907444,39.12620323,8,0,3,Subscribed,107.993759,11998.43976
30,7,D,North,No,Medium,730.8223204,17.47419861,34.21716933,4,4,7,Subscribed,86.97286212,6743.215531
58,2,C,West,Yes,Medium,2716.409213,6.805329633,29.40345688,1,2,5,Not_Subscribed,89.42766637,7356.916591
33,2,C,North,Yes,Low,2489.481656,22.11088403,12.98334142,3,1,2,Subscribed,111.7272804,12931.82009
22,6,A,South,Yes,Medium,2004.805305,17.58051037,21.90275164,6,4,3,Not_Subscribed,124.7656614,16191.41536
45,8,D,West,No,Low,2275.575419,24.12872125,31.87800338,7,0,5,Subscribed,100.4254315,10193.947060490147
56,4,D,North,Yes,High,2884.732641,17.13226585,22.1282593,5,3,3,Not_Subscribed,106.1766603,11544.16506
62,6,A,North,Yes,High,1226.153113,8.734540906,32.0335946,3,1,1,Not_Subscribed,134.0442989,18511.07472
37,8,D,West,Yes,High,3073.981452,21.20642385,36.81743409,5,2,6,Subscribed,104.8150636,11203.7659
41,6,B,West,No,High,4124.445482,9.309659053,39.62502886,4,1,8,Subscribed,152.0336623,23008.41557
44,4,C,South,No,High,3920.724184,26.80986408,17.73820642,4,4,6,Subscribed,111.3101929,12827.54823
47,6,C,East,No,Low,1192.549571,20.32790598,51.96646055,2,1,2,Not_Subscribed,64.78474482,1196.186204
62,6,A,East,Yes,Low,1171.622614,8.930097089,37.67479345,3,4,5,Not_Subscribed,115.0668324,13766.70811
